sample,TOT_DEP,CITY,COUNTY,STATE,OPEN_DT,ZIP5,DEP_YR3,unique_id,INSTITUTION_SIZE,P002001,P002002,P002003,P002004,P002005,P015001,P016001,P017001,P018001,P018002,P018005,P027001,P027002,P027024,P031001,P032001,P033001,H001001,H003001,H003002,H003003,H004001,H004002,H004003,P030001,P030002,P030003,P030004,P030005,P030006,P030007,P030008,P030009,P030010,P030011,P030012,P030013,P030014,P030015,P030016,P032002,P032003,P032004,P032005,P032006,P032007,P032008,P032009,P032010,P032011,P032012,P032013,P035001,P035002,P035003,P035004,P035005,P035006,P035007,P035008,P035009,P035010,P052001,P052002,P052003,P052004,P052005,P052006,P052007,P052008,P052009,P052010,P052011,P052012,P052013,P052014,P052015,P052016,P052017,P053001,P060001,P060002,P060003,P061001,P061002,P061003,P076001,P076002,P076003,P076004,P076005,P076006,P076007,P076008,P076009,P076010,P076011,P076012,P076013,P076014,P076015,P076016,P076017,P077001,P082001,H034001,H034002,H034003,H034004,H034005,H034006,H034007,H034008,H034009,H034010,H040001,H040002,H040003,H040004,H040005,H040006,H040007,H040008,H040009,H040010,H047001,H047002,H047003,H050001,H050002,H050003,H084001,H084002,H084003,H084004,H084005,H084006,H084007,H084008,H084009,H084010,H084011,H084012,H084013,H084014,H084015,H084016,H084017,H084018,H084019,H084020,H084021,H084022,H084023,H084024,H084025,NUM_BANK,NUM_BR,Longitude,Latitude,Column 172
Validate,,Olney,Montgomery,Maryland,07/20/2007,20832,18318,10000460,LARGE,24314,24314,24314,,,8071,24184,3,8071,1087,6984,24314,24184,130,6674,22143,3.32,8193,8193,8071,122,8071,7219,852,13438,11794,10729,1065,954,186,16,742,10,,0,10,15,178,25,462,5152,41,5111,3932,59,3873,1726,171,1555,2166,683,1483,13438,11794,10729,1065,813,155,56,35,6,1644,8137,132,101,51,134,168,191,204,309,278,555,951,1626,1259,827,790,561,91238,8137,1107,7030,8137,4942,3195,6786,73,90,26,89,119,101,93,221,262,408,726,1355,1123,835,719,546,96933,34011,8214,341,517,1469,3464,1674,467,163,88,31,8124,5028,15,2541,485,0,10,0,23,22,8214,8194,20,8214,8199,15,7283,0,10,0,10,7,15,0,0,0,58,38,20,172,453,766,424,513,1778,1743,982,188,82,0,24,7,8,-77.07487,39.155449,0.9150543979
Validate,,Chesapeake,Chesapeake City,Virginia,05/17/2006,23321,339,10000132,SMALL,30098,27761,27761,,,10685,30081,2.82,10685,1721,8964,30098,30081,17,8635,27151,3.14,11053,11053,10685,368,10685,8250,2435,15062,14345,12953,1392,76,76,0,0,0,,0,0,32,116,109,384,9777,60,9717,3542,8,3534,902,8,894,457,0,457,15062,14345,12953,1392,1181,154,30,13,14,717,10621,390,333,369,554,498,600,702,665,548,1150,1685,1593,829,335,186,184,55785,10621,1031,9590,10621,4537,6084,8666,250,201,238,316,425,472,531,492,379,963,1513,1410,799,314,179,184,60522,22732,11044,335,1120,1535,2347,2642,2251,538,192,84,10672,6145,212,3854,415,0,18,0,18,10,11044,11010,34,11044,11044,0,8238,42,8,10,10,16,22,54,32,229,263,501,564,819,1510,1315,1086,753,532,238,94,73,46,11,10,7,9,-76.41524,36.826239,0.9212367174
Validate,,Bowie,Prince George,Maryland,12/07/2006,20720,4324,10000356,LARGE,14713,14655,14655,,,4803,14692,3.06,4803,697,4106,14713,14692,21,3907,13275,3.4,4924,4924,4803,121,4803,4511,292,8001,6997,6110,887,683,76,0,472,107,,18,0,18,17,10,276,3096,73,3023,1970,129,1841,1298,154,1144,1361,327,1034,8001,6997,6110,887,637,185,8,51,6,1004,4817,66,64,75,48,81,63,140,132,186,470,703,1008,782,438,352,209,83728,4817,534,4283,4817,2304,2513,3923,35,41,69,30,53,77,115,75,149,338,456,846,728,436,285,190,89985,30844,4819,115,678,1717,1324,399,249,141,68,128,4700,2692,62,1464,420,10,41,0,0,11,4819,4819,0,4819,4819,0,4463,0,0,0,0,0,0,0,0,9,0,9,0,37,332,509,858,713,1204,502,226,48,10,6,0,2,3,-76.78612,38.986699,0.9262522934
Validate,,Chester,Chesterfield,Virginia,03/19/2007,23831,13082,10000257,SMALL,24798,24428,24428,,,9251,24713,2.67,9251,1784,7467,24798,24713,85,7034,21550,3.06,9593,9593,9251,342,9251,7355,1896,12745,12318,11027,1291,14,6,0,0,0,,8,0,5,78,34,296,7976,6,7970,3239,8,3231,666,0,666,568,0,568,12745,12318,11027,1291,990,143,112,40,6,427,9258,388,297,340,405,422,584,497,518,446,997,1414,1583,777,258,212,120,56807,9258,859,8399,9258,3541,5717,7068,173,122,188,207,315,403,367,388,300,770,1206,1365,730,228,212,94,63929,24543,9569,223,1112,1626,2660,1816,1179,424,215,314,9233,2361,323,5260,1161,0,88,0,22,18,9569,9547,22,9569,9507,62,7306,281,114,139,65,58,25,31,34,102,183,399,560,697,1273,1218,945,577,367,149,62,0,0,13,14,10,12,-77.43959,37.350999,0.9300056046
Validate,,Arlington,Arlington,Virginia,11/05/2007,22202,37369,10000417,LARGE,16389,16389,16389,,,9655,16161,1.67,9655,5104,4551,16389,16161,228,3094,7497,2.42,10765,10765,9655,1110,9655,2413,7242,10970,5062,4419,643,4070,103,0,3821,46,,100,0,28,1366,75,369,6176,1410,4766,3270,2037,1233,813,493,320,342,130,212,10970,5062,4419,643,602,24,5,12,0,5908,9669,679,173,273,254,243,315,475,426,391,1015,1525,1590,832,567,476,435,65015,9669,895,8774,9669,5664,4005,3093,99,31,36,35,39,91,81,69,99,131,327,713,439,328,274,301,91122,46538,10772,31,37,674,1796,2296,3315,1144,722,757,9665,4951,72,3776,786,0,0,0,28,52,10772,10757,15,10772,10766,6,2407,0,0,0,0,0,0,9,18,27,58,102,55,18,72,86,145,196,373,409,486,210,97,28,18,5,9,-77.05628,38.856795,0.9316224591
Validate,,Aberdeen,Harford,Maryland,12/14/2005,21001,14344,10000186,SMALL,19248,15410,15410,,,7575,19145,2.53,7575,1928,5647,19248,19145,103,5258,15789,3,8121,8121,7575,546,7575,4825,2750,9001,8357,6789,1568,143,74,0,0,23,,46,0,29,227,58,187,5836,40,5796,1395,41,1354,887,21,866,696,41,655,9001,8357,6789,1568,1226,214,96,20,12,644,7606,719,455,464,496,646,528,392,342,462,841,880,765,309,144,103,60,41619,7606,574,7032,7606,2398,5208,5269,359,180,271,308,359,307,277,256,381,556,764,667,313,122,95,54,49020,19837,8137,163,481,562,1117,1342,1560,1469,732,711,7572,3041,437,2325,1709,0,53,0,0,7,8137,8083,54,8137,8054,83,4829,97,19,92,31,90,44,46,112,44,148,249,545,460,1034,714,474,262,183,85,62,32,0,6,0,7,8,-76.18066,39.508177,0.9324719373
Validate,,Front Royal,Warren,Virginia,09/10/2007,22630,18614,10000396,LARGE,25907,13828,0,,,9884,25361,2.57,9884,2427,7457,25907,25361,546,6945,21150,3.05,10808,10808,9884,924,9884,7041,2843,12304,11449,8850,2599,87,53,0,0,0,,34,6,22,378,77,285,5904,49,5855,1475,12,1463,1391,0,1391,3249,26,3223,12304,11449,8850,2599,1754,463,128,107,147,855,9917,895,525,533,636,716,822,640,653,384,1122,1064,1164,436,122,98,107,41368,9917,1112,8805,9917,3079,6838,6931,289,178,317,440,381,567,427,510,326,913,853,1040,411,99,80,100,50358,19744,10762,188,680,1159,1719,2230,1394,1202,943,1247,9836,101,1411,4879,2725,6,654,0,60,0,10762,10667,95,10762,10622,140,6973,75,16,30,0,25,47,45,108,195,309,676,718,874,1191,1127,577,335,279,155,91,19,41,6,34,9,12,-78.17499,38.926615,0.9335121624
Validate,,Bristol,Washington,Virginia,11/05/2007,24202,36121,10000459,LARGE,12340,3556,3402,,,5070,12325,2.43,5070,1168,3902,12340,12325,15,3761,10703,2.85,5441,5441,5070,371,5070,4091,979,5728,5525,4992,533,19,19,0,0,0,,0,0,0,0,27,157,4276,8,4268,850,0,850,239,0,239,206,11,195,5728,5525,4992,533,471,52,10,0,0,203,4978,554,328,451,467,408,416,349,407,238,441,382,349,73,24,16,75,32979,4978,545,4433,4978,1370,3608,3718,177,177,278,336,324,327,306,369,210,374,345,331,58,24,16,66,38885,18211,5407,113,358,383,1034,1312,903,609,330,365,5038,530,291,3434,459,46,259,0,0,19,5407,5332,75,5407,5297,110,4057,195,118,72,26,85,85,80,319,344,393,390,284,382,498,401,118,91,85,50,8,9,8,8,8,4,4,-82.18137,36.645419,0.9350716623
Validate,,Fredericksbu,Fredericksbur,Virginia,02/14/2005,22407,16039,10000005,SMALL,41472,35235,35235,,,14249,40971,2.88,14249,2451,11798,41472,40971,501,11052,36043,3.26,14958,14958,14249,709,14249,10956,3293,20831,19620,16573,3047,507,280,0,5,202,,20,8,20,167,62,447,10895,33,10862,2664,5,2659,2168,7,2161,4657,462,4195,20831,19620,16573,3047,1879,390,217,122,439,1211,14198,369,383,474,623,662,801,810,875,629,1673,2136,2546,1276,472,256,213,58861,14198,1331,12867,14198,5373,8825,11049,170,215,204,273,392,568,530,591,523,1473,1819,2320,1110,462,241,158,64764,22998,14906,735,3027,3135,4942,2219,263,258,173,154,14203,4322,601,8440,564,8,217,9,6,36,14906,14880,26,14906,14789,117,10909,30,62,39,16,28,58,16,23,60,145,321,528,1117,2651,2497,1331,803,654,269,149,31,49,18,14,9,11,-77.5559,38.271028,0.9376987915
Validate,,Sterling,Loudoun,Virginia,02/03/2005,20164,11622,10000070,SMALL,34325,34309,34309,,,11696,34321,2.93,11696,2101,9595,34325,34321,4,8719,29170,3.35,11944,11944,11696,248,11696,9170,2526,19513,18231,15991,2240,220,82,0,80,6,,52,35,36,213,90,688,11016,58,10958,3840,5,3835,2244,19,2225,1725,138,1587,19513,18231,15991,2240,1746,300,142,14,38,1282,11754,238,120,184,341,235,412,466,651,539,1079,1998,2597,1425,778,454,237,71325,11754,1347,10407,11754,4865,6889,8768,65,43,142,175,151,261,326,379,350,803,1451,2163,1250,633,375,201,77004,27005,11971,291,517,1282,3269,4263,2016,244,36,53,11738,5314,63,6145,122,0,46,0,10,38,11971,11949,22,11971,11949,22,9244,7,13,0,0,0,9,0,0,40,54,181,232,497,897,1580,2832,1284,1095,327,167,14,15,0,0,9,13,-77.39295,39.011909,0.9383211019
Validate,,Chestertown,Kent,Maryland,06/26/2006,21620,18267,10000204,SMALL,11975,6371,0,,,4744,10824,2.28,4744,1361,3383,11975,10824,1151,3082,8551,2.77,5489,5489,4744,745,4744,3143,1601,5707,4755,4202,553,22,16,0,0,0,,6,0,19,571,97,243,3904,6,3898,488,0,488,364,4,360,708,12,696,5707,4755,4202,553,416,96,12,25,4,952,4769,454,294,395,316,269,301,285,306,296,436,529,334,249,114,51,140,40904,4769,731,4038,4769,1806,2963,3104,191,119,178,155,167,188,193,206,229,310,440,287,189,84,48,120,47688,23220,5455,360,264,484,851,1022,715,480,215,1064,4698,55,791,2163,1527,5,135,0,14,8,5455,5390,65,5455,5396,59,3085,19,19,0,7,0,23,41,59,57,101,175,247,332,440,355,266,208,199,135,111,78,154,24,35,6,11,-76.09726,39.215278,0.9397131552
Validate,,Wytheville,Wythe,Virginia,04/18/2005,24382,12700,10000027,LARGE,13701,6836,0,,,5917,13299,2.25,5917,1788,4129,13701,13299,402,3913,10850,2.77,6531,6531,5917,614,5917,4169,1748,6394,5983,5128,855,15,6,0,0,0,,9,8,0,71,83,234,4708,9,4699,834,6,828,331,0,331,287,0,287,6394,5983,5128,855,618,176,31,17,13,411,5944,906,574,557,452,411,342,324,396,324,573,459,332,102,66,39,87,30947,5944,733,5211,5944,1819,4125,3925,269,252,301,255,300,292,217,381,235,497,398,298,80,46,39,65,40924,18318,6448,113,478,620,979,1121,767,770,576,1024,5863,1003,208,2638,1618,7,351,0,38,0,6448,6311,137,6448,6298,150,4159,189,118,52,147,97,148,171,334,319,357,347,410,281,368,337,190,143,66,43,25,9,0,0,8,9,13,-81.09439,36.947446,0.9414822147
Validate,,Alexandria,Alexandria City,Virginia,09/26/2006,22314,67624,10000367,LARGE,24921,24921,24921,,,13625,24243,1.78,13625,6681,6944,24921,24243,678,5391,13841,2.57,14163,14163,13625,538,13625,6760,6865,16099,11283,9899,1384,3057,518,0,2453,15,,71,41,152,774,46,746,7488,660,6828,4558,1102,3456,2333,943,1390,974,352,622,16099,11283,9899,1384,1229,92,29,20,14,4816,13637,954,374,395,353,489,509,436,580,524,1040,1534,1888,1207,935,1019,1400,71113,13637,1552,12085,13637,7502,6135,5413,265,195,135,123,152,158,66,136,134,240,440,649,519,579,618,1004,100526,55621,14141,433,1413,665,1791,1816,1492,1699,2023,2809,13603,7112,118,5473,708,0,0,6,102,84,14141,14084,57,14141,14117,24,6712,0,0,0,0,0,9,0,0,0,37,79,144,94,460,410,411,378,1011,786,1027,825,724,178,139,13,21,-77.05139,38.806163,0.9492968433
Validate,,Fairfax,Fairfax,Virginia,03/31/2005,22031,11177,10000054,LARGE,26768,26768,26768,,,9966,26361,2.65,9966,2519,7447,26768,26361,407,6486,20610,3.18,10302,10302,9966,336,9966,5521,4445,14484,11925,10288,1637,1649,269,0,1358,5,,10,41,7,374,39,449,6883,211,6672,4170,308,3862,1702,503,1199,1280,627,653,14484,11925,10288,1637,1124,320,85,55,53,2559,10063,411,187,286,338,283,374,414,514,439,957,1240,1712,995,676,739,498,68870,10063,1402,8661,10063,5195,4868,6562,179,99,140,179,124,248,240,309,211,554,805,1200,684,580,556,454,78183,32063,10302,291,606,168,1867,3558,2474,954,294,90,9959,6037,98,2937,819,0,0,0,16,52,10302,10281,21,10302,10259,43,5551,0,0,21,0,0,0,0,7,85,121,58,124,75,142,444,880,646,515,801,868,623,124,17,0,8,14,-77.26167,38.859675,0.9545963525
Validate,,Chester,Queen Anne's,Maryland,10/29/2007,21619,42286,10000421,LARGE,5325,2805,0,,,2198,5325,2.42,2198,544,1654,5325,5325,0,1524,4373,2.87,2398,2398,2198,200,2198,1783,415,2874,2600,2264,336,28,12,0,7,9,,0,0,15,77,25,129,1291,7,1284,530,0,530,357,0,357,567,21,546,2874,2600,2264,336,262,55,7,12,0,274,2211,64,90,89,118,82,139,105,88,86,282,280,355,149,124,81,79,57820,2211,363,1848,2211,863,1348,1576,29,27,36,91,36,65,73,48,72,217,208,304,149,93,70,58,63125,29425,2413,117,329,351,576,456,145,215,58,166,2207,7,183,1485,499,0,20,0,5,8,2413,2378,35,2413,2393,20,1835,5,14,7,15,0,0,6,0,11,6,38,29,92,306,353,321,166,127,80,94,41,88,21,15,5,5,-76.28063,38.949536,0.9609578587
Validate,,Frederick,Frederick,Maryland,01/03/2005,21704,13093,10000048,LARGE,4169,938,938,,,1387,3773,2.72,1387,219,1168,4169,3773,396,1120,3370,3.01,1435,1435,1387,48,1387,1206,181,2022,1847,1678,169,38,19,0,13,0,,6,0,0,5,16,116,1061,13,1048,260,0,260,207,0,207,378,25,353,2022,1847,1678,169,135,20,8,0,6,175,1390,73,51,26,16,61,53,89,65,35,142,223,233,164,68,63,28,67045,1390,241,1149,1390,704,686,1187,30,26,12,25,69,39,61,49,17,143,220,194,150,64,63,25,69020,26347,1450,19,122,76,210,259,315,198,34,217,1400,146,67,441,702,0,44,0,0,0,1450,1444,6,1450,1441,9,1227,6,23,0,0,0,0,0,0,33,0,26,25,33,102,121,224,172,165,161,63,24,23,5,21,7,8,-77.37849,39.363415,0.9626911343
Validate,,Arlington,Arlington,Virginia,06/01/2007,22201,26905,10000277,SMALL,25338,25338,25338,,,13791,24676,1.79,13791,7034,6757,25338,24676,662,4423,11710,2.65,14403,14403,13791,612,13791,4776,9015,18065,9906,8562,1344,6398,436,13,5849,65,,35,41,192,971,91,466,9536,2332,7204,6034,3149,2885,1333,657,676,696,260,436,18065,9906,8562,1344,1137,154,12,14,27,8159,13791,679,269,417,468,505,735,520,675,635,1094,2028,1976,1334,822,853,781,65810,13791,1307,12484,13791,7786,6005,4499,161,36,137,133,128,194,89,98,158,266,525,661,635,354,457,467,85905,46228,14331,503,1273,1591,2436,814,1408,1979,2191,2136,13757,7265,166,5364,788,0,7,0,123,44,14331,14260,71,14331,14280,51,4702,0,9,0,6,0,0,10,10,56,35,93,256,124,260,351,261,310,831,654,718,388,274,47,9,11,19,-77.09512,38.885337,0.9653349989
Validate,,Christiansbu,Montgomery,Virginia,01/30/2007,24073,29989,10000246,SMALL,25200,17002,16323,,,10248,24790,2.42,10248,2542,7706,25200,24790,410,7142,20623,2.89,10734,10734,10248,486,10248,7318,2930,13071,12467,11228,1239,20,8,0,0,0,,12,5,43,96,64,376,9861,12,9849,1758,8,1750,659,0,659,417,0,417,13071,12467,11228,1239,962,232,36,9,0,604,10292,796,705,766,730,781,706,688,682,614,1066,1260,977,309,64,73,75,39777,10292,1072,9220,10292,3496,6796,7235,290,285,371,392,540,523,512,555,516,898,1072,825,269,64,73,50,46597,18856,10687,275,1369,1224,2261,2139,1110,1032,562,715,10222,1520,343,6219,1718,8,388,9,17,0,10687,10623,64,10687,10632,55,7323,286,148,144,148,123,107,126,230,382,426,561,696,726,1158,876,419,161,289,168,97,45,0,0,7,9,16,-80.41222,37.136013,0.9655454394
Validate,,Salem,Salem,Virginia,02/08/2005,24153,4562,10000040,SMALL,35592,27872,27872,,,14104,33386,2.37,14104,3762,10342,35592,33386,2206,9702,27634,2.85,14712,14712,14104,608,14104,10256,3848,17293,16331,14761,1570,62,46,0,7,0,,9,28,5,525,88,254,14248,42,14206,1932,7,1925,434,0,434,425,13,412,17293,16331,14761,1570,1371,177,22,0,0,962,14101,1049,739,1007,1179,936,1046,978,972,780,1535,1323,1315,609,269,205,159,40477,14101,1154,12947,14101,5589,8512,9717,292,247,458,625,514,706,647,779,672,1263,1160,1203,550,269,186,146,49237,20405,14678,194,718,756,2372,2840,2747,2114,1363,1574,14096,6444,512,4582,2194,0,307,16,27,14,14678,14624,54,14678,14590,88,10244,198,96,89,73,20,57,84,239,301,699,921,992,1303,1526,1323,749,561,394,323,219,54,17,0,6,8,16,-80.07821,37.288807,0.9669684232
Validate,,Mount Airy,Carroll,Maryland,03/07/2005,21771,12500,10000008,SMALL,25694,13190,3597,,,8267,25666,3.1,8267,940,7327,25694,25666,28,7038,23672,3.36,8449,8449,8267,182,8267,7562,705,13404,12369,10968,1401,161,40,0,107,14,,0,0,0,143,21,710,4440,0,4440,3554,33,3521,2363,0,2363,2337,128,2209,13404,12369,10968,1401,1128,164,65,0,44,1035,8238,127,138,176,210,267,248,311,267,337,807,1128,1758,1096,571,415,382,76147,8238,1149,7089,8238,3780,4458,7075,60,46,103,146,248,157,230,235,283,617,959,1649,1049,532,409,352,80401,28590,8365,379,1093,780,2202,1995,453,390,176,897,8226,878,390,4564,2066,0,297,0,13,18,8365,8331,34,8365,8350,15,7527,44,25,13,9,0,0,11,0,19,29,7,20,53,494,775,1295,1014,1451,1165,804,162,91,18,28,10,10,-77.15867,39.381295,0.970729318
Validate,,Falls Church,Fairfax,Virginia,10/01/2007,22046,108750,10000408,LARGE,14252,14252,14252,,,5770,14183,2.46,5770,1677,4093,14252,14183,69,3679,11271,3.06,5905,5905,5770,135,5770,4162,1608,7827,6042,5160,882,1135,144,0,960,6,,25,12,68,190,31,349,4117,108,4009,2099,437,1662,905,463,442,357,127,230,7827,6042,5160,882,729,105,42,6,0,1785,5831,181,122,144,166,157,186,235,257,270,531,608,785,796,502,436,455,76806,5831,928,4903,5831,3637,2194,3660,79,35,54,78,79,67,95,152,122,299,333,489,664,366,397,351,96655,39641,5911,74,152,184,435,634,1193,1453,1382,404,5772,4292,57,1259,134,0,0,0,17,13,5911,5884,27,5911,5894,17,4131,6,0,0,0,0,6,6,7,14,64,101,60,52,163,134,205,412,927,636,678,387,243,30,0,7,10,-77.18098,38.886311,0.9728884446
Validate,,Fairfax,Fairfax,Virginia,11/27/2007,22030,115659,10000265,SMALL,39431,39431,39431,,,13160,35079,2.67,13160,2765,10395,39431,35079,4352,9158,28584,3.12,13438,13438,13160,278,13160,9212,3948,21070,17956,15341,2615,1362,404,0,909,49,,0,30,53,843,70,756,9734,217,9517,5316,123,5193,2955,254,2701,2309,768,1541,21070,17956,15341,2615,2111,291,129,66,18,3114,13142,362,178,202,319,297,417,492,567,560,1086,1638,2262,1609,1161,1124,868,79659,13142,1615,11527,13142,7452,5690,9185,172,65,117,175,177,213,197,297,357,580,1067,1725,1284,986,1041,732,89900,33386,13424,284,1892,1187,2671,2050,2609,2180,431,120,13125,8356,218,3093,1406,0,17,0,14,21,13424,13365,59,13424,13349,75,9170,55,39,34,18,0,20,5,38,19,35,46,79,47,257,622,1243,1380,1796,1035,1583,611,150,51,7,14,22,-77.32787,38.846212,0.9741132052
Validate,,Hunt Valley,Baltimore,Maryland,09/17/2007,21030,23721,10000450,SMALL,23341,20768,20768,,,10498,23270,2.22,10498,3692,6806,23341,23270,71,5660,16695,2.95,10948,10948,10498,450,10498,4472,6026,13402,12379,11403,976,392,146,27,98,75,,46,0,8,210,54,359,7599,109,7490,3271,94,3177,1338,87,1251,835,102,733,13402,12379,11403,976,843,70,46,5,12,1023,10513,493,371,327,526,900,925,635,470,472,939,1011,1159,761,408,370,746,51206,10513,1069,9444,10513,5108,5405,5772,151,65,89,189,211,355,251,202,222,539,618,892,652,321,335,680,74826,36075,10934,106,497,704,2511,3882,2045,647,170,372,10553,5646,206,3733,922,0,28,0,0,18,10934,10912,22,10934,10934,0,4546,0,6,13,0,13,0,0,0,8,24,56,50,45,287,683,526,572,759,389,473,170,231,178,63,15,19,-76.64114,39.477506,0.9773091578
Validate,,Alexandria,Alexandria City,Virginia,09/21/2006,22304,22140,10000218,LARGE,40763,40763,40763,,,19762,40477,2.05,19762,8572,11190,40763,40477,286,8809,25470,2.89,20633,20633,19762,871,19762,6804,12958,24229,18701,15487,3214,3879,1584,24,2142,42,,87,24,37,713,148,727,11326,680,10646,6127,1007,5120,3624,1070,2554,2425,1122,1303,24229,18701,15487,3214,2400,545,108,103,58,5528,19813,1256,799,700,914,1104,1262,1466,1279,915,2101,2379,2440,1388,670,638,502,50774,19813,1684,18129,19813,7562,12251,8869,457,316,307,424,475,492,522,466,306,845,1047,1132,777,496,444,363,57333,31885,20650,672,666,994,3591,6971,4402,2127,982,245,19771,9674,179,9403,421,9,13,0,24,48,20650,20541,109,20650,20588,62,6795,6,18,0,0,14,5,0,59,92,367,516,393,466,1163,643,486,488,729,467,370,312,134,55,12,6,7,-77.11667,38.813013,0.9787560133
Validate,,Arlington,Arlington,Virginia,12/08/2007,22207,39961,10000469,SMALL,29593,29593,29593,,,11439,28690,2.51,11439,2753,8686,29593,28690,903,7603,22696,2.99,11737,11737,11439,298,11439,8962,2477,16226,12391,10808,1583,2015,378,0,1554,0,,72,12,171,531,61,1045,9216,343,8873,4098,823,3275,1238,544,694,629,305,324,16226,12391,10808,1583,1228,249,85,21,0,3835,11413,273,247,130,235,195,293,327,247,245,757,928,1798,1553,1177,1410,1598,100390,11413,2156,9257,11413,8350,3063,7606,77,72,33,119,72,158,124,135,94,375,500,1306,1116,908,1157,1360,115064,49119,11748,72,217,169,476,785,1723,3881,2339,2086,11440,9682,93,1101,533,0,12,0,15,4,11748,11688,60,11748,11733,15,8976,7,0,0,0,0,0,0,0,37,37,29,61,52,77,96,229,311,1101,1360,2548,1480,1197,285,69,9,13,-77.12749,38.903697,0.9791871868
Validate,,Vienna,Arlington,Virginia,06/21/2007,22182,45630,10000333,SMALL,22983,22983,22983,,,7931,22967,2.9,7931,1081,6850,22983,22967,16,6418,20476,3.19,8095,8095,7931,164,7931,6682,1249,11934,10221,9149,1072,652,35,0,551,16,,50,0,30,187,39,805,6168,95,6073,3087,149,2938,1276,189,1087,598,219,379,11934,10221,9149,1072,769,158,98,36,11,1713,7997,282,124,87,105,120,140,140,161,121,349,606,995,920,921,1305,1621,120075,7997,1449,6548,7997,5327,2670,6486,91,32,54,39,73,83,91,101,78,243,481,819,758,854,1196,1493,132529,52273,8118,425,992,780,2056,2568,876,293,41,87,7962,5355,69,2080,449,0,0,0,0,9,8118,8097,21,8118,8108,10,6756,0,10,15,0,14,0,0,5,0,5,0,6,0,15,12,80,230,566,1025,2222,1218,1041,201,91,12,14,-77.2566,38.922478,0.9802950406
Validate,,Annandale,Fairfax,Virginia,12/04/2006,22003,44828,10000348,SMALL,53029,53029,53029,,,19092,52532,2.75,19092,4046,15046,53029,52532,497,13743,43820,3.19,19376,19376,19092,284,19092,13320,5772,28468,25010,20773,4237,1648,932,0,627,38,,51,44,21,397,166,1182,13306,273,13033,8839,345,8494,3026,386,2640,2115,644,1471,28468,25010,20773,4237,2806,761,477,143,50,3458,19067,754,401,394,521,665,475,847,785,888,1641,2345,3110,2494,1463,1350,934,73747,19067,2931,16136,19067,10330,8737,13889,365,212,253,304,450,263,534,550,541,1045,1704,2304,2005,1286,1236,837,82372,31938,19374,54,185,186,2071,5757,7335,3057,550,179,19096,13354,151,4579,952,0,23,0,22,15,19374,19296,78,19374,19334,40,13282,15,45,29,21,8,0,19,44,234,371,214,232,203,375,508,1472,1526,2801,2559,2050,353,167,29,7,11,17,-77.21387,38.830345,0.9850071042
Validate,,Herndon,Fairfax,Virginia,06/23/2005,20170,8581,10000052,LARGE,38114,38114,38114,,,11886,38114,3.21,11886,1908,9978,38114,38114,0,9214,32725,3.55,12314,12314,11886,428,11886,8687,3199,20852,18980,15976,3004,628,345,0,274,0,,9,33,66,349,98,698,11926,106,11820,4282,76,4206,2044,68,1976,1902,378,1524,20852,18980,15976,3004,2049,487,296,109,63,1872,11900,226,250,110,266,276,496,404,332,415,917,1335,2264,1861,988,979,781,84035,11900,1309,10591,11900,5511,6389,9333,73,177,120,185,211,392,290,293,239,602,937,1868,1580,816,853,697,90355,31298,12334,533,1284,1274,4146,3968,679,198,88,164,11909,4265,67,7312,233,0,32,0,0,0,12334,12285,49,12334,12326,8,8700,10,0,5,0,0,0,0,9,33,49,55,220,427,631,661,901,1422,1835,950,897,351,216,16,12,10,13,-77.38527,38.977109,0.986691724
Validate,,Baltimore,Baltimore,Maryland,06/11/2007,21209,35496,10000358,LARGE,23683,23683,23683,,,10598,23565,2.22,10598,3734,6864,23683,23565,118,6057,17843,2.95,11018,11018,10598,420,10598,6259,4339,12535,11344,9971,1373,542,113,33,287,80,,29,7,21,101,12,508,7882,68,7814,2560,247,2313,795,138,657,790,89,701,12535,11344,9971,1373,1168,157,19,6,23,1191,10553,786,485,426,519,491,595,604,640,510,884,1135,1283,753,440,521,481,51531,10553,1464,9089,10553,5741,4812,6016,184,117,130,198,175,218,243,308,304,511,743,977,617,396,444,451,72227,32337,10996,81,318,912,1791,2296,2387,1777,410,1024,10593,7237,136,2535,674,0,0,0,0,11,10996,10960,36,10996,10955,41,6221,13,0,6,0,0,0,6,46,40,95,189,370,419,1176,1196,706,624,692,292,228,82,12,17,12,5,5,-76.66904,39.368974,0.9869967506
Validate,,Falls Church,Fairfax,Virginia,04/17/2006,22041,56828,10000071,SMALL,26966,26966,26966,,,10251,26838,2.62,10251,3446,6805,26966,26838,128,5954,19763,3.32,10557,10557,10251,306,10251,4661,5590,12981,10312,7966,2346,1538,1128,12,368,0,,30,0,49,441,272,369,5901,325,5576,3716,411,3305,1755,331,1424,1240,471,769,12981,10312,7966,2346,1545,452,220,108,21,2669,10320,517,358,367,549,514,632,563,604,532,1090,1386,1302,564,539,409,394,54182,10320,1275,9045,10320,4324,5996,6167,281,309,271,312,361,304,318,284,310,618,721,749,368,357,269,335,54564,27333,10531,72,316,268,2339,2980,2126,1779,536,115,10221,6121,100,3594,276,0,0,0,49,81,10531,10476,55,10531,10355,176,4635,11,15,0,0,0,0,0,85,37,261,261,186,284,597,482,478,320,470,388,409,155,138,46,12,7,10,-77.14081,38.849136,0.9910205689
